symbol,session_date,side,entry_ts,entry_price,stop,target,exit_ts,exit_price,exit_reason,minutes_since_open_at_entry,tod_bucket_at_entry,r_multiple,pnl_bps
AMZN,2026-07-07,short,2026-07-07 10:24:00-04:00,245.74,246.72,240.88,2026-07-07 14:04:00-04:00,246.72,stop,54,mid_morning_45_120,-1.0,-45.87954748921583
AMZN,2026-07-08,long,2026-07-08 10:20:00-04:00,243.36,240.88,248.93,2026-07-08 11:30:00-04:00,240.88,stop,50,mid_morning_45_120,-1.0,-107.90664036817957
AMZN,2026-07-10,short,2026-07-10 10:00:00-04:00,245.81,248.93,238.25,2026-07-10 15:59:00-04:00,245.33,eod,30,sneaky_window_15_45,0.15384615384615033,13.52727716528985
AMZN,2026-07-14,long,2026-07-14 10:00:00-04:00,246.06,238.25,249.65,2026-07-14 15:59:00-04:00,247.495,eod,30,sneaky_window_15_45,0.183738796414853,52.31910916036748
AMZN,2026-07-17,long,2026-07-17 10:01:00-04:00,248.32,243.8,258.0825,2026-07-17 15:59:00-04:00,247.22,eod,31,sneaky_window_15_45,-0.2433628318584068,-50.29768041237091
AMZN,2026-07-22,long,2026-07-22 10:00:00-04:00,245.68,243.59,249.36,2026-07-22 11:12:00-04:00,243.59,stop,30,sneaky_window_15_45,-1.0,-91.0700097688051
AMZN,2026-07-27,short,2026-07-27 10:00:00-04:00,234.08,238.3499,231.34,2026-07-27 12:16:00-04:00,231.34,target,30,sneaky_window_15_45,0.6417012108011951,111.05399863294639
AMZN,2026-07-28,long,2026-07-28 10:17:00-04:00,230.0,226.125,235.89,2026-07-28 15:59:00-04:00,230.94,eod,47,mid_morning_45_120,0.24258064516128974,34.869565217391205
TSLA,2026-02-02,long,2026-02-02 10:29:00-05:00,420.0,414.62,439.88,2026-02-02 15:59:00-05:00,421.785,eod,59,mid_morning_45_120,0.3317843866171053,36.50000000000059
TSLA,2026-02-10,short,2026-02-10 10:02:00-05:00,420.72,423.9,407.29,2026-02-10 10:27:00-05:00,423.9,stop,32,sneaky_window_15_45,-1.0,-81.58471192241751
TSLA,2026-02-11,short,2026-02-11 10:02:00-05:00,430.92,428.56,417.0,2026-02-11 10:03:00-05:00,428.56,stop,32,sneaky_window_15_45,,48.766545994616486
TSLA,2026-02-13,long,2026-02-13 10:26:00-05:00,416.38,407.29,436.23,2026-02-13 15:59:00-05:00,417.475,eod,56,mid_morning_45_120,0.1204620462046238,20.29809308804523
TSLA,2026-02-18,short,2026-02-18 10:30:00-05:00,412.92,424.06,400.51,2026-02-18 15:59:00-05:00,411.12,eod,60,mid_morning_45_120,0.16157989228007302,37.59197907585032
TSLA,2026-02-19,long,2026-02-19 10:02:00-05:00,409.54,400.51,416.9,2026-02-19 15:59:00-05:00,411.6801,eod,32,sneaky_window_15_45,0.23699889258028287,46.25618987156227
TSLA,2026-02-23,long,2026-02-23 10:18:00-05:00,404.6,404.11,414.7,2026-02-23 10:19:00-05:00,404.11,stop,48,mid_morning_45_120,-1.0,-18.110726643598838
TSLA,2026-02-25,short,2026-02-25 10:03:00-05:00,415.16,414.7,397.64,2026-02-25 10:04:00-05:00,414.7,stop,33,sneaky_window_15_45,,5.080065516910018
TSLA,2026-02-26,long,2026-02-26 10:03:00-05:00,413.63,397.64,420.34,2026-02-26 15:59:00-05:00,408.5,eod,33,sneaky_window_15_45,-0.3208255159474667,-130.0238860817638
TSLA,2026-02-27,long,2026-02-27 10:01:00-05:00,404.43,397.64,416.81,2026-02-27 15:59:00-05:00,402.41,eod,31,sneaky_window_15_45,-0.29749631811487126,-55.946838760724525
TSLA,2026-03-02,long,2026-03-02 10:16:00-05:00,398.2499,397.64,407.12,2026-03-02 10:22:00-05:00,397.64,stop,46,mid_morning_45_120,-1.0,-21.314504787070597
TSLA,2026-03-06,long,2026-03-06 10:00:00-05:00,396.89,394.58,408.62,2026-03-06 15:59:00-05:00,396.56,eod,30,sneaky_window_15_45,-0.14285714285713583,-14.314646375569657
TSLA,2026-03-09,long,2026-03-09 10:38:00-04:00,385.16,385.39,402.35,2026-03-09 10:39:00-04:00,385.39,stop,68,mid_morning_45_120,,-0.02845570672028952
TSLA,2026-03-11,short,2026-03-11 10:32:00-04:00,410.9302,408.62,398.19,2026-03-11 10:33:00-04:00,408.62,stop,62,mid_morning_45_120,,50.21879336198724
TSLA,2026-03-17,long,2026-03-17 10:01:00-04:00,398.0,389.95,403.73,2026-03-17 15:59:00-04:00,399.22,eod,31,sneaky_window_15_45,0.15155279503105906,24.65326633165898
TSLA,2026-03-18,short,2026-03-18 10:15:00-04:00,399.827,403.73,393.0,2026-03-18 15:46:00-04:00,393.0,target,45,mid_morning_45_120,1.7491673071995806,164.74884887713932
TSLA,2026-03-19,long,2026-03-19 11:16:00-04:00,384.2199,389.95,403.065,2026-03-19 11:17:00-04:00,389.95,stop,106,mid_morning_45_120,,143.13595053249435
TSLA,2026-03-25,short,2026-03-25 10:00:00-04:00,391.65,403.065,376.3,2026-03-25 15:59:00-04:00,385.94,eod,30,sneaky_window_15_45,0.5002190100744608,139.79343801863857
TSLA,2026-03-27,long,2026-03-27 10:18:00-04:00,364.11,364.4601,384.44,2026-03-27 10:19:00-04:00,364.4601,stop,48,mid_morning_45_120,,3.615226167916223
TSLA,2026-04-02,long,2026-04-02 10:15:00-04:00,368.44,361.0,383.14,2026-04-02 13:47:00-04:00,361.0,stop,45,mid_morning_45_120,-1.0,-207.93247204429483
TSLA,2026-04-10,short,2026-04-10 11:40:00-04:00,344.63,364.5,337.25,2026-04-10 15:59:00-04:00,348.895,eod,130,midday_120_240,-0.2146451937594356,-129.7559121376545
TSLA,2026-04-13,short,2026-04-13 10:15:00-04:00,352.01,364.5,342.74,2026-04-13 15:59:00-04:00,352.405,eod,45,mid_morning_45_120,-0.031625300240190675,-17.221272122950538
TSLA,2026-04-17,short,2026-04-17 10:06:00-04:00,392.8306,394.65,381.8,2026-04-17 10:09:00-04:00,394.65,stop,36,sneaky_window_15_45,-1.0,-52.31512921854797
TSLA,2026-04-27,long,2026-04-27 10:29:00-04:00,367.1,368.39,382.76,2026-04-27 10:30:00-04:00,368.39,stop,59,mid_morning_45_120,,29.140288749658502
TSLA,2026-04-30,long,2026-04-30 10:31:00-04:00,371.23,364.02,376.4,2026-04-30 11:00:00-04:00,376.4,target,61,mid_morning_45_120,0.7170596393897272,133.2667618457549
TSLA,2026-05-05,short,2026-05-05 10:12:00-04:00,396.76,397.8211,384.8004,2026-05-05 15:59:00-04:00,389.35,eod,42,sneaky_window_15_45,6.983319197059557,180.76277850589696
TSLA,2026-05-06,long,2026-05-06 10:15:00-04:00,393.35,384.8004,402.12,2026-05-06 15:59:00-04:00,398.51,eod,45,mid_morning_45_120,0.6035370075792984,125.1808821660091
TSLA,2026-05-07,short,2026-05-07 10:18:00-04:00,409.52,402.12,384.02,2026-05-07 10:19:00-04:00,402.12,stop,48,mid_morning_45_120,,174.69935534283985
TSLA,2026-05-08,short,2026-05-08 10:15:00-04:00,425.72,416.3799,402.12,2026-05-08 10:16:00-04:00,416.3799,stop,45,mid_morning_45_120,,213.39537724325862
TSLA,2026-05-15,long,2026-05-15 10:15:00-04:00,429.42,430.21,451.98,2026-05-15 10:16:00-04:00,430.21,stop,45,mid_morning_45_120,,12.396907456568478
TSLA,2026-05-18,long,2026-05-18 10:06:00-04:00,416.7,416.8,434.66,2026-05-18 10:07:00-04:00,416.8,stop,36,sneaky_window_15_45,,-3.600191984640683
TSLA,2026-05-20,short,2026-05-20 10:05:00-04:00,408.44,421.13,393.63,2026-05-20 15:59:00-04:00,417.27,eod,35,sneaky_window_15_45,-0.6958234830575245,-222.18842424835924
TSLA,2026-05-21,short,2026-05-21 10:04:00-04:00,417.51,421.13,406.39,2026-05-21 13:16:00-04:00,421.13,stop,34,sneaky_window_15_45,-1.0,-92.70451007161515
TSLA,2026-05-26,short,2026-05-26 10:15:00-04:00,428.1,434.66,420.51,2026-05-26 14:39:00-04:00,434.66,stop,45,mid_morning_45_120,-1.0,-159.23522541462282
TSLA,2026-05-27,short,2026-05-27 10:20:00-04:00,437.7,451.98,426.12,2026-05-27 15:59:00-04:00,440.29,eod,50,mid_morning_45_120,-0.1813725490196097,-65.1729495087967
TSLA,2026-06-02,long,2026-06-02 10:00:00-04:00,417.3899,412.9,429.6,2026-06-02 15:59:00-04:00,423.74,eod,30,sneaky_window_15_45,1.414307668322223,146.13832438207052
TSLA,2026-06-09,short,2026-06-09 10:04:00-04:00,411.1,424.6799,394.72,2026-06-09 11:28:00-04:00,394.72,target,34,sneaky_window_15_45,1.206194449149114,392.44320116759894
TSLA,2026-06-12,short,2026-06-12 10:00:00-04:00,394.39,418.5,380.66,2026-06-12 15:59:00-04:00,406.53,eod,30,sneaky_window_15_45,-0.5035255080879295,-313.81713532290337
TSLA,2026-06-15,short,2026-06-15 10:00:00-04:00,410.89,418.5,386.76,2026-06-15 15:59:00-04:00,411.24,eod,30,sneaky_window_15_45,-0.04599211563732222,-14.518094867239961
TSLA,2026-06-17,long,2026-06-17 10:15:00-04:00,401.1699,386.76,412.42,2026-06-17 15:59:00-04:00,396.23,eod,45,mid_morning_45_120,-0.34281292722364265,-129.13735402381798
TSLA,2026-06-18,long,2026-06-18 10:05:00-04:00,390.55,386.76,405.94,2026-06-18 10:27:00-04:00,386.76,stop,35,sneaky_window_15_45,-1.0,-103.04263218538011
TSLA,2026-06-22,short,2026-06-22 10:30:00-04:00,409.51,405.94,384.7,2026-06-22 10:31:00-04:00,405.94,stop,60,mid_morning_45_120,,81.1773583062683
TSLA,2026-06-23,long,2026-06-23 10:02:00-04:00,390.1999,384.7,414.75,2026-06-23 11:06:00-04:00,384.7,stop,32,sneaky_window_15_45,-1.0,-146.950830587092
TSLA,2026-06-24,long,2026-06-24 10:24:00-04:00,382.7,378.8,392.87,2026-06-24 12:39:00-04:00,378.8,stop,54,mid_morning_45_120,-1.0,-107.90749934674622
TSLA,2026-06-25,long,2026-06-25 10:20:00-04:00,377.76,368.17,384.58,2026-06-25 15:59:00-04:00,375.12,eod,50,mid_morning_45_120,-0.27528675703858113,-75.88564167725504
TSLA,2026-06-26,long,2026-06-26 10:00:00-04:00,374.75,368.17,379.117,2026-06-26 10:42:00-04:00,379.117,target,30,sneaky_window_15_45,0.6636778115501564,110.53102068045413
TSLA,2026-06-29,short,2026-06-29 10:13:00-04:00,390.34,392.87,368.6,2026-06-29 10:25:00-04:00,392.87,stop,43,sneaky_window_15_45,-1.0,-70.81528923502664
TSLA,2026-07-10,short,2026-07-10 10:32:00-04:00,405.71,419.56,390.8631,2026-07-10 15:59:00-04:00,407.6811,eod,62,mid_morning_45_120,-0.14231768953068824,-54.583963915112655
TSLA,2026-07-13,long,2026-07-13 10:30:00-04:00,397.8,390.8631,413.16,2026-07-13 15:59:00-04:00,394.81,eod,60,mid_morning_45_120,-0.43102826911156183,-81.16339869281069
TSLA,2026-07-15,short,2026-07-15 10:15:00-04:00,397.44,405.6,394.76,2026-07-15 10:24:00-04:00,394.76,target,45,mid_morning_45_120,0.32843137254901944,61.431561996779564
TSLA,2026-07-16,long,2026-07-16 10:00:00-04:00,387.7,390.51,406.5895,2026-07-16 10:01:00-04:00,390.51,stop,30,sneaky_window_15_45,,66.47872066030442
TSLA,2026-07-17,long,2026-07-17 10:00:00-04:00,381.55,379.3,395.31,2026-07-17 10:32:00-04:00,379.3,stop,30,sneaky_window_15_45,-1.0,-64.96999082689032
TSLA,2026-07-20,short,2026-07-20 10:00:00-04:00,375.37,395.31,377.22,2026-07-20 10:01:00-04:00,377.22,target,30,sneaky_window_15_45,-0.0927783350050162,-55.284705756987044
META,2026-02-02,long,2026-02-02 10:15:00-05:00,710.22,712.55,732.17,2026-02-02 10:16:00-05:00,712.55,stop,45,mid_morning_45_120,,26.80673594097501
META,2026-02-05,long,2026-02-05 11:17:00-05:00,672.3,666.1,688.83,2026-02-05 15:59:00-05:00,670.07,eod,107,mid_morning_45_120,-0.3596774193548273,-39.16971590063818
META,2026-02-11,long,2026-02-11 10:53:00-05:00,672.6,658.78,680.65,2026-02-11 12:34:00-05:00,658.78,stop,83,mid_morning_45_120,-1.0,-211.47130538210004
META,2026-02-24,long,2026-02-24 10:19:00-05:00,634.19,628.145,657.7,2026-02-24 15:59:00-05:00,639.05,eod,49,mid_morning_45_120,0.8039702233250358,70.63318563837177
META,2026-02-25,short,2026-02-25 10:16:00-05:00,649.02,657.7,628.98,2026-02-25 15:59:00-05:00,653.8,eod,46,mid_morning_45_120,-0.5506912442396241,-79.64950232658427
META,2026-02-26,short,2026-02-26 10:00:00-05:00,657.78,657.7,642.14,2026-02-26 10:01:00-05:00,657.7,stop,30,sneaky_window_15_45,,-4.783787892609577
META,2026-02-27,long,2026-02-27 10:01:00-05:00,647.95,642.14,661.0,2026-02-27 12:41:00-05:00,642.14,stop,31,sneaky_window_15_45,-1.0,-95.6674126089985
META,2026-03-02,long,2026-03-02 10:16:00-05:00,650.3,628.98,649.44,2026-03-02 10:17:00-05:00,649.44,target,46,mid_morning_45_120,-0.04033771106941381,-19.22466553898047
META,2026-03-06,long,2026-03-06 10:01:00-05:00,642.39,638.84,670.7,2026-03-06 15:59:00-05:00,644.83,eod,31,sneaky_window_15_45,0.687323943661996,31.98315664938829
META,2026-03-09,long,2026-03-09 10:36:00-04:00,632.7499,634.5,649.47,2026-03-09 10:37:00-04:00,634.5,stop,66,mid_morning_45_120,,21.65863732258156
META,2026-03-13,long,2026-03-13 10:05:00-04:00,626.49,626.78,653.5,2026-03-13 10:06:00-04:00,626.78,stop,35,sneaky_window_15_45,,-1.3710354514842438
META,2026-03-17,short,2026-03-17 10:02:00-04:00,631.88,653.5,623.1004,2026-03-17 14:50:00-04:00,623.1004,target,32,sneaky_window_15_45,0.40608695652173715,132.94410331075457
META,2026-03-18,long,2026-03-18 11:25:00-04:00,621.65,609.55,636.55,2026-03-18 15:59:00-04:00,615.72,eod,115,mid_morning_45_120,-0.49008264462809414,-101.39129735381565
META,2026-03-24,long,2026-03-24 10:40:00-04:00,594.6899,587.25,608.64,2026-03-24 15:59:00-04:00,593.1,eod,70,mid_morning_45_120,-0.21369910885898338,-32.73494202608693
META,2026-03-25,short,2026-03-25 10:03:00-04:00,595.9,608.64,591.0,2026-03-25 15:59:00-04:00,594.95,eod,33,sneaky_window_15_45,0.07456828885399773,9.942272193319882
META,2026-03-31,short,2026-03-31 10:45:00-04:00,555.01,543.5999,528.54,2026-03-31 10:46:00-04:00,543.5999,stop,75,mid_morning_45_120,,199.58368317687865
META,2026-04-02,long,2026-04-02 10:07:00-04:00,569.41,546.77,592.5465,2026-04-02 15:59:00-04:00,574.61,eod,37,sneaky_window_15_45,0.22968197879858873,85.32259707416529
META,2026-04-06,short,2026-04-06 10:20:00-04:00,576.62,592.5465,559.7,2026-04-06 15:59:00-04:00,573.02,eod,50,mid_morning_45_120,0.22603836373340128,56.43279802989877
META,2026-04-07,long,2026-04-07 10:33:00-04:00,570.22,559.7,582.79,2026-04-07 15:59:00-04:00,574.91,eod,63,mid_morning_45_120,0.4458174904942917,76.24895654308759
META,2026-04-08,short,2026-04-08 10:00:00-04:00,599.25,582.79,564.76,2026-04-08 10:01:00-04:00,582.79,stop,30,sneaky_window_15_45,,268.67667918231183
META,2026-04-09,short,2026-04-09 10:00:00-04:00,624.71,636.55,591.83,2026-04-09 12:03:00-04:00,636.55,stop,30,sneaky_window_15_45,-1.0,-195.52794096460627
META,2026-04-10,short,2026-04-10 10:07:00-04:00,629.6101,653.5,623.0,2026-04-10 15:59:00-04:00,629.89,eod,37,sneaky_window_15_45,-0.011716248289025809,-10.44560848055007
META,2026-04-17,short,2026-04-17 10:23:00-04:00,683.29,678.5,667.75,2026-04-17 10:24:00-04:00,678.5,stop,53,mid_morning_45_120,,64.10200646870237
META,2026-04-20,long,2026-04-20 10:26:00-04:00,678.28,667.75,691.52,2026-04-20 15:59:00-04:00,670.95,eod,56,mid_morning_45_120,-0.6961063627730243,-114.06746476381329
META,2026-04-23,long,2026-04-23 10:15:00-04:00,663.4,667.33,678.38,2026-04-23 10:16:00-04:00,667.33,stop,45,mid_morning_45_120,,53.24027735906035
META,2026-04-29,long,2026-04-29 10:01:00-04:00,670.0,653.8401,678.18,2026-04-29 15:59:00-04:00,669.91,eod,31,sneaky_window_15_45,-0.005569341394441294,-7.343283582090027
META,2026-05-04,long,2026-05-04 10:15:00-04:00,605.53,600.0,618.88,2026-05-04 15:59:00-04:00,610.54,eod,45,mid_morning_45_120,0.9059674502712506,76.73743662576572
META,2026-05-05,short,2026-05-05 10:15:00-04:00,605.0,618.88,602.7501,2026-05-05 10:52:00-04:00,602.7501,target,45,mid_morning_45_120,0.16209654178674537,31.188429752066533
META,2026-05-06,long,2026-05-06 10:01:00-04:00,605.0,600.0,614.35,2026-05-06 10:16:00-04:00,614.35,target,31,sneaky_window_15_45,1.8700000000000045,148.5454545454549
META,2026-05-07,short,2026-05-07 10:15:00-04:00,621.3,620.85,598.1,2026-05-07 10:16:00-04:00,620.85,stop,45,mid_morning_45_120,,1.2428778367927222
META,2026-05-08,long,2026-05-08 10:13:00-04:00,616.3,598.1,624.98,2026-05-08 15:59:00-04:00,609.66,eod,43,sneaky_window_15_45,-0.3648351648351654,-113.73973714100254
META,2026-05-11,long,2026-05-11 10:02:00-04:00,601.95,598.1,616.77,2026-05-11 15:48:00-04:00,598.1,stop,32,sneaky_window_15_45,-1.0,-69.95880056483134
META,2026-05-12,long,2026-05-12 10:16:00-04:00,601.0,591.83,604.9069,2026-05-12 15:59:00-04:00,603.1,eod,46,mid_morning_45_120,0.22900763358778975,28.941763727121845
META,2026-05-15,long,2026-05-15 10:15:00-04:00,613.86,596.6601,623.73,2026-05-15 15:59:00-04:00,614.29,eod,45,mid_morning_45_120,0.02500014534967942,1.0048545270900533
META,2026-05-18,long,2026-05-18 10:00:00-04:00,612.0,596.6601,621.1999,2026-05-18 15:59:00-04:00,611.33,eod,30,sneaky_window_15_45,-0.04367694704658841,-16.947712418299986
META,2026-05-20,long,2026-05-20 10:49:00-04:00,603.17,596.6601,613.93,2026-05-20 15:59:00-04:00,604.87,eod,79,mid_morning_45_120,0.2611407241278777,22.184425617985735
META,2026-05-22,short,2026-05-22 10:00:00-04:00,609.5001,613.93,594.8083,2026-05-22 15:59:00-04:00,610.29,eod,30,sneaky_window_15_45,-0.17831102282218406,-18.959800991008677
META,2026-05-28,short,2026-05-28 11:13:00-04:00,633.0001,674.25,609.0,2026-05-28 15:59:00-04:00,635.17,eod,103,mid_morning_45_120,-0.05260376388791204,-40.27961543765924
META,2026-06-02,long,2026-06-02 10:50:00-04:00,605.77,594.8083,635.7499,2026-06-02 15:59:00-04:00,597.64,eod,80,mid_morning_45_120,-0.7416732806042887,-140.20935338494803
META,2026-06-03,short,2026-06-03 10:36:00-04:00,615.11,635.7499,596.68,2026-06-03 15:59:00-04:00,622.96,eod,66,mid_morning_45_120,-0.38033130005474924,-133.61945017964302
META,2026-06-08,long,2026-06-08 10:01:00-04:00,589.87,564.76,629.145,2026-06-08 15:59:00-04:00,585.27,eod,31,sneaky_window_15_45,-0.18319394663480765,-83.98328445250687
META,2026-06-09,short,2026-06-09 10:15:00-04:00,594.2701,629.145,579.22,2026-06-09 15:59:00-04:00,584.695,eod,45,mid_morning_45_120,0.27455562596594973,155.12370452425435
META,2026-06-16,short,2026-06-16 10:15:00-04:00,599.325,629.145,579.2975,2026-06-16 15:59:00-04:00,600.18,eod,45,mid_morning_45_120,-0.02867203219315581,-20.266049305467057
META,2026-06-17,long,2026-06-17 10:15:00-04:00,586.7,579.2975,605.81,2026-06-17 12:33:00-04:00,579.2975,stop,45,mid_morning_45_120,-1.0,-132.17180841997668
META,2026-06-18,long,2026-06-18 10:01:00-04:00,567.38,560.9,593.81,2026-06-18 15:59:00-04:00,577.3,eod,31,sneaky_window_15_45,1.5308641975308537,168.83873241918923
META,2026-06-24,long,2026-06-24 10:33:00-04:00,563.89,559.81,572.2,2026-06-24 10:39:00-04:00,559.81,stop,63,mid_morning_45_120,-1.0,-78.35453723243967
META,2026-06-25,long,2026-06-25 10:02:00-04:00,548.98,546.77,569.04,2026-06-25 12:30:00-04:00,546.77,stop,32,sneaky_window_15_45,-1.0,-46.25647564574368
META,2026-06-29,short,2026-06-29 11:03:00-04:00,564.5,569.04,540.4,2026-06-29 15:59:00-04:00,562.33,eod,93,mid_morning_45_120,0.47797356828193316,32.44109831709405
META,2026-06-30,long,2026-06-30 10:30:00-04:00,556.77,540.4,570.9,2026-06-30 15:59:00-04:00,562.94,eod,60,mid_morning_45_120,0.3769089798411772,104.81775239326963
META,2026-07-07,short,2026-07-07 10:25:00-04:00,609.89,610.0,581.76,2026-07-07 10:26:00-04:00,610.0,stop,55,mid_morning_45_120,-1.0,-7.803603928577508
META,2026-07-08,long,2026-07-08 10:03:00-04:00,604.46,581.76,625.37,2026-07-08 15:59:00-04:00,603.03,eod,33,sneaky_window_15_45,-0.06299559471365906,-29.65747940310465
META,2026-07-09,long,2026-07-09 10:00:00-04:00,592.2,581.76,616.0,2026-07-09 12:23:00-04:00,616.0,target,30,sneaky_window_15_45,2.279693486590022,395.89125295508194
META,2026-07-10,short,2026-07-10 10:16:00-04:00,666.21,642.4,577.07,2026-07-10 10:17:00-04:00,642.4,stop,46,mid_morning_45_120,,351.39481544858313
META,2026-07-14,long,2026-07-14 10:35:00-04:00,662.65,577.07,676.62,2026-07-14 15:59:00-04:00,661.08,eod,65,mid_morning_45_120,-0.01834540780556132,-29.69274881158887
META,2026-07-21,short,2026-07-21 10:10:00-04:00,647.1,681.9,636.0105,2026-07-21 15:59:00-04:00,643.44,eod,40,sneaky_window_15_45,0.10517241379310267,50.56003708854842
META,2026-07-23,long,2026-07-23 10:39:00-04:00,607.89,577.07,648.998,2026-07-23 15:59:00-04:00,606.03,eod,69,mid_morning_45_120,-0.06035042180402393,-36.5976410205796
META,2026-07-27,short,2026-07-27 10:30:00-04:00,605.02,614.65,594.45,2026-07-27 13:48:00-04:00,594.45,target,60,mid_morning_45_120,1.0976116303219046,168.70496843079462
