date,ticker,side,entry_time,exit_time,entry_price,exit_price,stop,target,shares,pnl,pnl_pct,r_multiple,exit_reason,confirm_idx,entry_idx
2026-06-02,NVDA,short,2026-06-02 10:15:00-04:00,2026-06-02 10:15:00-04:00,229.07,227.3999,227.3999,215.7,43.72810423044698,73.0303068752691,0.00072907844763609,0.07290784476360898,stop,2,3
2026-06-03,IWM,long,2026-06-03 10:15:00-04:00,2026-06-03 15:45:00-04:00,289.15,287.65,286.27,291.865,34.667473168791346,-52.00120975318702,-0.0005187618882932735,-0.051876188829327353,eod,2,3
2026-06-03,MSFT,long,2026-06-03 10:15:00-04:00,2026-06-03 10:15:00-04:00,432.536,432.36,432.36,453.5,23.163158085756326,-4.076715823092829,-4.069025468400035e-05,-0.0040690254684000345,stop,2,3
2026-06-04,IWM,long,2026-06-04 10:00:00-04:00,2026-06-04 10:15:00-04:00,289.15,290.01,286.27,290.01,34.648079108415665,29.797348033237945,0.0002974234826214815,0.029742348262148152,target,1,2
2026-06-04,SPY,long,2026-06-04 10:15:00-04:00,2026-06-04 15:45:00-04:00,753.7,757.06,749.23,758.8,13.296367001461737,44.67579312491011,0.0004458007164654239,0.04458007164654238,eod,1,3
2026-06-04,NVDA,long,2026-06-04 10:15:00-04:00,2026-06-04 15:45:00-04:00,212.81,218.715,211.13,222.82,47.112162907354936,278.197321967931,0.0027747756214463615,0.27747756214463615,eod,2,3
2026-06-04,BRK.B,short,2026-06-04 10:45:00-04:00,2026-06-04 15:45:00-04:00,477.0,478.69,481.81,470.41,21.077063145725365,-35.62023671627582,-0.00035429769392033504,-0.0354297693920335,eod,1,5
2026-06-05,AAPL,short,2026-06-05 10:00:00-04:00,2026-06-05 13:00:00-04:00,312.97,309.65,316.94,309.65,32.112333759911074,106.61294808290637,0.0010608045499568809,0.10608045499568808,target,1,2
2026-06-05,SPY,long,2026-06-05 10:15:00-04:00,2026-06-05 10:15:00-04:00,750.3,749.23,749.23,758.31,13.409114209846278,-14.347752204534663,-0.00014260962281753117,-0.014260962281753118,stop,2,3
2026-06-05,QQQ,long,2026-06-05 10:15:00-04:00,2026-06-05 10:15:00-04:00,726.13,726.41,726.41,743.4988,13.853474744780147,3.8789729285380634,3.8560588324400966e-05,0.0038560588324400968,stop,2,3
2026-06-08,AAPL,short,2026-06-08 10:15:00-04:00,2026-06-08 13:30:00-04:00,310.58,316.94,316.94,307.15,32.39040348290316,-206.00296615126453,-0.002047781569965875,-0.2047781569965875,stop,1,3
2026-06-08,MSFT,long,2026-06-08 10:30:00-04:00,2026-06-08 10:30:00-04:00,413.33,412.67,412.67,429.47,24.288610110819288,-16.030482673139957,-0.0001596787070863398,-0.01596787070863398,stop,3,4
2026-06-09,SPY,short,2026-06-09 10:00:00-04:00,2026-06-09 10:45:00-04:00,744.23,738.19,752.82,738.19,13.48723938679927,81.46292589626711,0.0008115770662295211,0.0811577066229521,target,1,2
2026-06-09,QQQ,short,2026-06-09 10:00:00-04:00,2026-06-09 10:30:00-04:00,721.29,713.07,731.69,713.07,13.92748334432371,114.48391309033968,0.001139624838830417,0.1139624838830417,target,1,2
2026-06-09,NVDA,short,2026-06-09 10:00:00-04:00,2026-06-09 10:15:00-04:00,209.03,206.0,214.87,206.0,48.11368154205751,145.78445507243433,0.0014495526957852946,0.14495526957852947,target,1,2
2026-06-09,IWM,short,2026-06-09 10:15:00-04:00,2026-06-09 11:15:00-04:00,288.44,283.575,289.395,283.575,34.91811571988464,169.8766329772391,0.0016866592705588716,0.16866592705588718,target,2,3
2026-06-10,MSFT,long,2026-06-10 10:00:00-04:00,2026-06-10 15:45:00-04:00,404.98,398.01,398.01,411.98,24.911770856687365,-173.6350428711116,-0.0017210726455627505,-0.17210726455627506,stop,1,2
2026-06-10,BRK.B,long,2026-06-10 10:00:00-04:00,2026-06-10 15:45:00-04:00,486.23,483.97,479.35,490.79,20.713253927676483,-46.811953876548664,-0.0004648006087653972,-0.04648006087653972,eod,1,2
2026-06-10,AAPL,long,2026-06-10 11:30:00-04:00,2026-06-10 15:45:00-04:00,291.19,291.48,285.78,300.75,34.57098204562822,10.025584793232891,9.959133211992872e-05,0.009959133211992871,eod,2,8
2026-06-11,BRK.B,long,2026-06-11 10:15:00-04:00,2026-06-11 15:45:00-04:00,482.59,485.03,479.35,490.3,20.861863735978382,50.902947515787204,0.0005056051720922519,0.050560517209225185,eod,2,3
2026-06-12,AAPL,short,2026-06-12 10:00:00-04:00,2026-06-12 15:45:00-04:00,290.99,291.07,300.75,289.59,34.61568134677269,-2.7692545077412642,-2.7492353689124745e-05,-0.0027492353689124744,eod,1,2
2026-06-12,BRK.B,short,2026-06-12 10:00:00-04:00,2026-06-12 15:45:00-04:00,485.271,489.13,490.3,481.06,20.756526125910284,-80.09943431988738,-0.0007952257604513727,-0.07952257604513725,eod,1,2
2026-06-15,QQQ,short,2026-06-15 10:00:00-04:00,2026-06-15 10:00:00-04:00,739.5,725.66,725.66,711.28,13.609912435719568,188.36118811035925,0.001871534820824886,0.18715348208248858,stop,1,2
2026-06-15,NVDA,short,2026-06-15 10:00:00-04:00,2026-06-15 10:00:00-04:00,208.71,207.22,207.22,203.4385,48.31280899346297,71.98608540026027,0.0007139092520722577,0.07139092520722577,stop,1,2
2026-06-17,AAPL,short,2026-06-17 10:30:00-04:00,2026-06-17 15:45:00-04:00,299.222,295.88,300.75,293.97,33.72267070457949,112.70116549470414,0.001116896484884128,0.11168964848841278,eod,1,4
2026-06-18,QQQ,short,2026-06-18 10:30:00-04:00,2026-06-18 15:45:00-04:00,735.1,739.66,744.22,720.85,13.742123643198413,-62.66408381298401,-0.0006203237654740778,-0.06203237654740777,eod,3,4
2026-06-22,SPY,short,2026-06-22 10:15:00-04:00,2026-06-22 10:45:00-04:00,749.2,743.86,752.15,743.86,13.475131716142359,71.95720336420062,0.0007127602776294757,0.07127602776294757,target,2,3
2026-06-22,QQQ,short,2026-06-22 10:15:00-04:00,2026-06-22 15:45:00-04:00,743.8,738.001,744.22,732.51,13.582635657529277,78.76570417801199,0.0007796450658779214,0.07796450658779214,eod,2,3
2026-06-22,IWM,short,2026-06-22 10:15:00-04:00,2026-06-22 10:15:00-04:00,298.28,296.8,296.8,291.42,33.89647637283116,50.166785031788805,0.0004961780877028167,0.049617808770281664,stop,2,3
2026-06-22,NVDA,short,2026-06-22 10:15:00-04:00,2026-06-22 10:15:00-04:00,212.63,211.5,211.5,206.5,47.573990739741596,53.75860953590779,0.0005314395898979426,0.053143958989794265,stop,2,3
2026-06-22,AAPL,short,2026-06-22 10:30:00-04:00,2026-06-22 15:45:00-04:00,300.88,296.79,302.07,295.62,33.638106593807656,137.57985596867246,0.0013593459186386516,0.13593459186386517,eod,3,4
2026-06-23,SPY,long,2026-06-23 10:00:00-04:00,2026-06-23 10:00:00-04:00,737.23,739.22,739.22,750.18,13.747123011192864,27.356774792273924,0.0002699293300598198,0.026992933005981976,stop,1,2
2026-06-23,QQQ,long,2026-06-23 10:00:00-04:00,2026-06-23 10:00:00-04:00,720.9,732.51,732.51,745.45,14.0623209530045,163.26354626438243,0.00161048689138577,0.16104868913857698,stop,1,2
2026-06-23,BRK.B,short,2026-06-23 10:00:00-04:00,2026-06-23 10:30:00-04:00,490.47,493.57,493.57,487.36,20.702292759286763,-64.17710755378826,-0.0006320468122413126,-0.06320468122413125,stop,1,2
2026-06-23,AAPL,long,2026-06-23 10:15:00-04:00,2026-06-23 15:15:00-04:00,299.99,295.62,295.62,302.42,33.82591359342645,-147.81924240327373,-0.001456715223840796,-0.1456715223840796,stop,2,3
2026-06-24,MSFT,short,2026-06-24 10:00:00-04:00,2026-06-24 13:30:00-04:00,374.31,370.67,381.63,370.67,27.070219589782997,98.53559930680974,0.0009724559856803148,0.09724559856803147,target,1,2
2026-06-24,AAPL,long,2026-06-24 10:15:00-04:00,2026-06-24 15:45:00-04:00,295.5,293.97,293.97,301.64,34.32320627608242,-52.51450560240517,-0.0005177664974619198,-0.05177664974619198,stop,2,3
2026-06-24,NVDA,long,2026-06-24 10:30:00-04:00,2026-06-24 12:30:00-04:00,200.19,199.54,199.54,203.77,50.63817375504328,-32.914812940778425,-0.0003246915430341205,-0.032469154303412046,stop,3,4
2026-06-25,AAPL,long,2026-06-25 10:00:00-04:00,2026-06-25 10:00:00-04:00,279.94,291.7,291.7,299.7,36.20048768567563,425.71773518354513,0.0042009001928984754,0.42009001928984757,stop,1,2
2026-06-25,BRK.B,long,2026-06-25 10:00:00-04:00,2026-06-25 12:15:00-04:00,492.66,490.0,490.0,498.5,20.656307181923417,-54.945777103916804,-0.0005399261153736908,-0.053992611537369076,stop,1,2
2026-06-25,NVDA,long,2026-06-25 10:45:00-04:00,2026-06-25 10:45:00-04:00,195.9,196.03,196.03,201.67,51.91955956373659,6.749542743285521,6.636038795303494e-05,0.006636038795303494,stop,2,5
