date,coin,signal_type,entry_price,exit_price,pnl_pct,exit_reason,hold_hours
2026-06-04 21:30,BCH/USD,breakout,249.311,243.078225,-2.9863,stop_loss,8.0
2026-06-05 00:00,ADA/USD,mean_reversion,0.182314,0.177756,-2.9863,stop_loss,2.8
2026-06-05 02:15,BTC/USD,breakout,64310.74,62702.9715,-2.9863,stop_loss,11.2
2026-06-05 02:45,FIL/USD,mean_reversion,0.850492,0.82923,-2.9863,stop_loss,5.0
2026-06-07 01:15,RENDER/USD,mean_reversion,1.586915,1.642457,2.9838,take_profit,7.2
2026-06-07 08:45,LTC/USD,mean_reversion,40.9182,42.350337,2.9838,take_profit,10.5
2026-06-07 22:00,AVAX/USD,mean_reversion,6.6545,6.887407,2.9838,take_profit,9.0
2026-06-07 22:00,FIL/USD,mean_reversion,0.746673,0.772807,2.9838,take_profit,3.0
2026-06-07 22:00,RENDER/USD,mean_reversion,1.61783,1.674454,2.9838,take_profit,2.0
2026-06-07 22:15,RENDER/USD,breakout,1.875372,1.828488,-2.9863,stop_loss,0.2
2026-06-08 01:15,BCH/USD,breakout,232.44,226.629,-2.9863,stop_loss,3.2
2026-06-09 00:15,ADA/USD,breakout,0.172624,0.168308,-2.9863,stop_loss,3.2
2026-06-09 19:30,FIL/USD,mean_reversion,0.747827,0.774001,2.9838,take_profit,3.5
2026-06-10 09:15,AAVE/USD,breakout,62.2603,60.703792,-2.9863,stop_loss,12.8
2026-06-10 15:45,DOT/USD,mean_reversion,0.94057,0.97349,2.9838,take_profit,23.5
2026-06-10 21:00,PEPE/USD,mean_reversion,3e-06,3e-06,-2.9863,stop_loss,29.0
2026-06-12 01:15,RENDER/USD,breakout,1.6609,1.619377,-2.9863,stop_loss,4.0
2026-06-13 12:00,ARB/USD,breakout,0.083591,0.086517,2.9838,take_profit,39.2
2026-06-14 21:30,RENDER/USD,mean_reversion,1.73426,1.794959,2.9838,take_profit,7.5
2026-06-14 23:45,ADA/USD,breakout,0.173803,0.179886,2.9838,take_profit,2.2
2026-06-15 11:15,SOL/USD,breakout,70.184,72.64044,2.9838,take_profit,13.8
2026-06-15 12:45,ETH/USD,breakout,1715.616,1775.66256,2.9838,take_profit,15.2
2026-06-15 15:30,UNI/USD,breakout,2.696495,2.790872,2.9838,take_profit,2.5
2026-06-15 19:15,AAVE/USD,breakout,76.2209,74.315377,-2.9863,stop_loss,3.8
2026-06-15 20:45,ADA/USD,breakout,0.187211,0.18253,-2.9863,stop_loss,7.8
2026-06-16 02:15,ETH/USD,breakout,1818.3,1772.8425,-2.9863,stop_loss,13.0
2026-06-16 02:15,RENDER/USD,mean_reversion,1.79358,1.74874,-2.9863,stop_loss,6.8
2026-06-16 04:15,PEPE/USD,mean_reversion,3e-06,3e-06,-1.6713,eod_liquidation,6.8
