date,ticker,side,entry_time,exit_time,entry_price,exit_price,stop,target,shares,pnl,pnl_pct,r_multiple,exit_reason,confirm_idx,entry_idx
2026-06-10,BRK.B,long,2026-06-10 10:00:00-04:00,2026-06-10 15:45:00-04:00,486.23,483.97,479.35,490.79,20.56282195676074,-46.471977622279084,-0.00046480060876539727,-0.046480060876539726,eod,1,2
2026-06-12,AAPL,short,2026-06-12 10:00:00-04:00,2026-06-12 15:45:00-04:00,290.99,291.07,300.75,289.59,34.34349538566118,-2.7474796308523475,-2.749235368912474e-05,-0.002749235368912474,eod,1,2
2026-06-12,BRK.B,short,2026-06-12 10:00:00-04:00,2026-06-12 15:45:00-04:00,485.271,489.13,490.3,481.06,20.593315846837047,-79.46960585294376,-0.0007952257604513725,-0.07952257604513725,eod,1,2
2026-06-15,QQQ,short,2026-06-15 10:00:00-04:00,2026-06-15 10:00:00-04:00,739.5,725.66,725.66,711.28,13.502896570284204,186.88008853273382,0.0018715348208248864,0.18715348208248864,stop,1,2
2026-06-15,NVDA,short,2026-06-15 10:00:00-04:00,2026-06-15 10:00:00-04:00,208.71,207.22,207.22,203.4385,47.932921386509705,71.42005286589989,0.0007139092520722577,0.07139092520722577,stop,1,2
2026-06-17,AAPL,short,2026-06-17 10:30:00-04:00,2026-06-17 15:45:00-04:00,299.222,295.88,300.75,293.97,33.457506559895435,111.81498692317003,0.001116896484884128,0.11168964848841278,eod,1,4
2026-06-23,SPY,long,2026-06-23 10:00:00-04:00,2026-06-23 10:00:00-04:00,737.23,739.22,739.22,750.18,13.594676731220035,27.053406695127993,0.0002699293300598197,0.02699293300598197,stop,1,2
2026-06-23,QQQ,long,2026-06-23 10:00:00-04:00,2026-06-23 10:00:00-04:00,720.9,732.51,732.51,745.45,13.906379341416091,161.453064153841,0.0016104868913857698,0.16104868913857698,stop,1,2
2026-06-23,BRK.B,short,2026-06-23 10:00:00-04:00,2026-06-23 10:30:00-04:00,490.47,493.57,493.57,487.36,20.47271835921105,-63.46542691355356,-0.0006320468122413126,-0.06320468122413125,stop,1,2
2026-06-24,MSFT,short,2026-06-24 10:00:00-04:00,2026-06-24 13:30:00-04:00,374.31,370.67,381.63,370.67,26.809082394140923,97.5850599146726,0.0009724559856803148,0.09724559856803149,target,1,2
2026-06-25,AAPL,long,2026-06-25 10:00:00-04:00,2026-06-25 10:00:00-04:00,279.94,291.7,291.7,299.7,35.88149652404929,421.9663991228193,0.0042009001928984754,0.4200900192898475,stop,1,2
2026-06-25,BRK.B,long,2026-06-25 10:00:00-04:00,2026-06-25 12:15:00-04:00,492.66,490.0,490.0,498.5,20.474288103062232,-54.46160635414605,-0.0005399261153736908,-0.05399261153736908,stop,1,2
2026-06-26,SPY,long,2026-06-26 10:00:00-04:00,2026-06-26 15:45:00-04:00,731.31,724.405,724.405,739.37,13.785421526054924,-95.18833563740887,-0.0009441960317785855,-0.09441960317785855,stop,1,2
2026-06-26,QQQ,long,2026-06-26 10:00:00-04:00,2026-06-26 15:45:00-04:00,709.65,705.84,704.45,726.83,14.192767959776628,-54.074445926748176,-0.0005368843796237505,-0.053688437962375046,eod,1,2
2026-06-29,SPY,short,2026-06-29 10:00:00-04:00,2026-06-29 13:00:00-04:00,736.41,739.37,739.37,716.58,13.669681750740498,-40.46225798219237,-0.00040195000067897455,-0.04019500006789745,stop,1,2
2026-06-29,QQQ,short,2026-06-29 10:00:00-04:00,2026-06-29 15:45:00-04:00,712.48,723.95,726.83,702.81,14.123125017213944,-161.99224394744434,-0.001609869750729849,-0.1609869750729849,eod,1,2
2026-06-29,AAPL,short,2026-06-29 10:00:00-04:00,2026-06-29 15:45:00-04:00,283.522,281.63,288.8,274.21,35.433740196068904,67.04063645096223,0.0006673203490381686,0.06673203490381686,eod,1,2
2026-07-01,NVDA,long,2026-07-01 10:00:00-04:00,2026-07-01 15:45:00-04:00,195.73,197.58,189.8,200.63,51.36130869828306,95.01842109182483,0.0009451795841209947,0.09451795841209946,eod,1,2
2026-07-02,QQQ,long,2026-07-02 10:00:00-04:00,2026-07-02 10:15:00-04:00,730.0,723.91,723.91,731.92,13.784179169348118,-83.94565114133047,-0.0008342465753424701,-0.08342465753424701,stop,1,2
2026-07-06,MSFT,long,2026-07-06 11:00:00-04:00,2026-07-06 15:45:00-04:00,385.75,386.88,374.89,392.2,26.063658401840552,29.451933994079706,0.0002929358392741401,0.029293583927414015,eod,1,6
